Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,79.7699966430664,79.93000030517578,79.31999969482422,79.47000122070312,67.8949203491211,1986400
2014-06-03,79.30999755859375,80.18000030517578,79.27999877929688,79.87999725341797,68.24520874023438,2841100
2014-06-04,79.7300033569336,80.56999969482422,79.4800033569336,80.51000213623047,68.78343963623047,3552900
2014-06-05,80.4800033569336,80.75,79.68000030517578,79.80000305175781,68.1768569946289,3453700
2014-06-06,79.98999786376953,80.31999969482422,79.56999969482422,79.93000030517578,68.28791046142578,3286600
2014-06-09,80.05000305175781,80.25,79.26000213623047,79.76000213623047,68.1426773071289,2801700
2014-06-10,79.5999984741211,80.0,79.47000122070312,79.80999755859375,68.18537902832031,2459200
2014-06-11,79.76000213623047,80.33999633789062,79.41999816894531,80.16999816894531,68.4929428100586,2733500
2014-06-12,79.77999877929688,80.0,79.0999984741211,79.44000244140625,68.18824005126953,2560000
2014-06-13,79.33999633789062,79.37000274658203,78.5999984741211,79.18000030517578,67.96505737304688,2265200
2014-06-16,79.18000030517578,79.20999908447266,77.80999755859375,78.0,66.95219421386719,4542900
2014-06-17,77.9000015258789,78.25,77.52999877929688,78.16999816894531,67.0981216430664,3430900
2014-06-18,78.16999816894531,79.37000274658203,77.77999877929688,79.20999908447266,67.9908218383789,4823000
2014-06-19,79.3499984741211,80.79000091552734,79.26000213623047,80.51000213623047,69.10668182373047,4538600
2014-06-20,80.83000183105469,81.48999786376953,80.45999908447266,81.41000366210938,69.87921142578125,7366500
2014-06-23,81.38999938964844,81.6500015258789,80.9800033569336,81.48999786376953,69.9478759765625,3066900
2014-06-24,81.43000030517578,82.38999938964844,81.41999816894531,81.73999786376953,70.16246032714844,4685500
2014-06-25,81.3499984741211,82.37999725341797,80.80999755859375,82.33999633789062,70.67748260498047,3629200
2014-06-26,82.4800033569336,82.4800033569336,81.66000366210938,82.29000091552734,70.63453674316406,2915900
2014-06-27,81.69000244140625,82.11000061035156,81.30999755859375,82.0,70.3856201171875,4755600
2014-06-30,82.27999877929688,82.54000091552734,81.5999984741211,81.75,70.17102813720703,3916100
2014-07-01,81.73999786376953,82.3499984741211,81.6500015258789,81.88999938964844,70.29121398925781,5482400
2014-07-02,81.80000305175781,82.5199966430664,81.06999969482422,82.48999786376953,70.80622863769531,3693500
2014-07-03,82.58999633789062,83.44000244140625,82.31999969482422,83.3499984741211,71.5444107055664,2183400
2014-07-07,82.98999786376953,83.0999984741211,81.79000091552734,82.22000122070312,70.57447814941406,2558500
2014-07-08,82.0199966430664,82.06999969482422,81.37999725341797,81.93000030517578,70.3255615234375,2967300
2014-07-09,81.9800033569336,82.75,81.88999938964844,82.73999786376953,71.02082824707031,3079500
