Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,59.75,59.86000061035156,58.849998474121094,59.4900016784668,48.57235336303711,3405700
2014-06-03,59.310001373291016,59.630001068115234,59.11000061035156,59.349998474121094,48.45804214477539,2798200
2014-06-04,59.18000030517578,59.45000076293945,58.9900016784668,59.220001220703125,48.35188293457031,2997400
2014-06-05,59.279998779296875,59.7599983215332,59.06999969482422,59.58000183105469,48.64582824707031,2753800
2014-06-06,59.849998474121094,59.849998474121094,59.380001068115234,59.630001068115234,48.68665313720703,2551300
2014-06-09,59.56999969482422,59.7599983215332,59.189998626708984,59.7400016784668,48.77647018432617,2570100
2014-06-10,59.81999969482422,59.81999969482422,59.09000015258789,59.75,48.784629821777344,2988000
2014-06-11,59.25,59.84000015258789,59.209999084472656,59.470001220703125,48.55601119995117,2977400
2014-06-12,59.27000045776367,59.5,58.709999084472656,58.880001068115234,48.07428741455078,3937400
2014-06-13,59.95000076293945,59.95000076293945,58.84000015258789,58.900001525878906,48.09062194824219,2881200
2014-06-16,58.939998626708984,59.16999816894531,58.5,58.83000183105469,48.0334587097168,3209200
2014-06-17,58.7599983215332,59.33000183105469,58.630001068115234,59.25,48.37638473510742,2805700
2014-06-18,59.369998931884766,60.0,59.060001373291016,59.9900016784668,48.98058319091797,3211600
2014-06-19,60.04999923706055,60.20000076293945,59.650001525878906,59.849998474121094,48.866275787353516,2431300
2014-06-20,60.66999816894531,62.13999938964844,60.290000915527344,62.029998779296875,50.64619827270508,11960600
2014-06-23,62.08000183105469,62.400001525878906,61.720001220703125,62.06999969482422,50.67884826660156,5103400
2014-06-24,61.9900016784668,62.400001525878906,61.59000015258789,61.88999938964844,50.531890869140625,3809500
2014-06-25,61.970001220703125,63.099998474121094,61.970001220703125,63.0,51.43819808959961,6416500
2014-06-26,62.84000015258789,63.099998474121094,62.439998626708984,63.040000915527344,51.470848083496094,3663000
2014-06-27,62.970001220703125,63.2599983215332,62.689998626708984,63.099998474121094,51.51983642578125,4643700
2014-06-30,63.34000015258789,63.380001068115234,62.060001373291016,62.16999816894531,50.760501861572266,4879100
2014-07-01,62.630001068115234,62.849998474121094,62.0,62.5,51.02994918823242,4109000
2014-07-02,62.45000076293945,63.08000183105469,62.119998931884766,62.70000076293945,51.193233489990234,3941000
2014-07-03,62.900001525878906,63.099998474121094,62.439998626708984,63.060001373291016,51.4871711730957,2709100
2014-07-07,62.83000183105469,63.22999954223633,62.31999969482422,62.61000061035156,51.11977005004883,2627300
2014-07-08,62.4900016784668,62.540000915527344,61.869998931884766,62.459999084472656,50.997283935546875,3449400
2014-07-09,62.529998779296875,62.709999084472656,62.27000045776367,62.619998931884766,51.1279182434082,2748600
2014-07-10,62.130001068115234,62.709999084472656,62.0,62.529998779296875,51.054443359375,2619200
2014-07-11,62.439998626708984,62.95000076293945,62.27000045776367,62.84000015258789,51.30754852294922,2400700
2014-07-14,63.0,63.290000915527344,62.709999084472656,63.0099983215332,51.446353912353516,2436600
2014-07-15,63.0,63.119998931884766,62.72999954223633,62.86000061035156,51.32387161254883,3854400
2014-07-16,63.04999923706055,63.16999816894531,62.06999969482422,62.810001373291016,51.28306198120117,3885700
2014-07-17,62.36000061035156,62.869998931884766,62.13999938964844,62.2599983215332,50.83397674560547,3424700
2014-07-18,62.47999954223633,63.5,62.31999969482422,63.470001220703125,51.821937561035156,3281400
2014-07-21,63.0,63.689998626708984,62.75,63.63999938964844,51.96072769165039,3479400
2014-07-22,63.81999969482422,64.1500015258789,63.439998626708984,63.720001220703125,52.026039123535156,3101800
2014-07-23,63.93000030517578,64.44000244140625,63.79999923706055,64.25,52.45878219604492,5559900
2014-07-24,64.0999984741211,65.69999694824219,63.79999923706055,64.37000274658203,52.5567626953125,5090200
2014-07-25,64.0199966430664,64.0999984741211,63.4900016784668,63.779998779296875,52.07503890991211,2987400
2014-07-28,63.779998779296875,64.80000305175781,62.869998931884766,63.38999938964844,51.75661849975586,3956600
2014-07-29,63.70000076293945,63.810001373291016,62.61000061035156,62.77000045776367,51.250389099121094,5287400
2014-07-30,63.13999938964844,63.18000030517578,62.27000045776367,62.619998931884766,51.1279182434082,3974000
2014-07-31,61.970001220703125,62.45000076293945,60.939998626708984,61.060001373291016,49.854209899902344,5485600
2014-08-01,61.0099983215332,61.060001373291016,60.189998626708984,60.68000030517578,49.543949127197266,6884700
2014-08-04,61.0,61.689998626708984,60.75,61.630001068115234,50.31961441040039,4379100
2014-08-05,61.5,61.70000076293945,60.7400016784668,60.869998931884766,49.6990852355957,3389600
2014-08-06,60.90999984741211,61.41999816894531,60.709999084472656,61.11000061035156,49.895042419433594,2682800
2014-08-07,61.400001525878906,61.41999816894531,60.13999938964844,60.349998474121094,49.27452087402344,2352400
2014-08-08,60.47999954223633,61.040000915527344,60.34000015258789,60.97999954223633,49.788902282714844,2665400
2014-08-11,61.349998474121094,61.869998931884766,61.060001373291016,61.08000183105469,49.870540618896484,2850400
2014-08-12,61.06999969482422,61.459999084472656,61.0,61.369998931884766,50.107330322265625,3481500
2014-08-13,61.2400016784668,61.4900016784668,60.459999084472656,60.59000015258789,49.868648529052734,4136900
2014-08-14,60.779998779296875,61.220001220703125,60.779998779296875,61.189998626708984,50.362464904785156,1801600
2014-08-15,61.33000183105469,61.459999084472656,60.5,60.84000015258789,50.074398040771484,3075600
2014-08-18,61.18000030517578,61.45000076293945,61.06999969482422,61.349998474121094,50.49415969848633,2198300
2014-08-19,61.88999938964844,62.36000061035156,61.31999969482422,62.15999984741211,51.16082000732422,3523200
2014-08-20,61.939998626708984,62.2400016784668,61.66999816894531,62.0099983215332,51.0373649597168,2082200
2014-08-21,62.369998931884766,62.439998626708984,61.90999984741211,62.029998779296875,51.0538330078125,2846000
2014-08-22,62.0099983215332,62.810001373291016,61.900001525878906,62.31999969482422,51.29251480102539,3147200
2014-08-25,62.43000030517578,63.130001068115234,62.189998626708984,62.72999954223633,51.62996292114258,2078700
2014-08-26,62.709999084472656,63.02000045776367,62.619998931884766,62.810001373291016,51.69580841064453,1927700
2014-08-27,63.189998626708984,63.290000915527344,62.79999923706055,63.0,51.85219955444336,3082100
2014-08-28,62.810001373291016,63.27000045776367,62.540000915527344,63.11000061035156,51.94272994995117,2162000
2014-08-29,63.369998931884766,63.59000015258789,62.970001220703125,63.560001373291016,52.31310272216797,3388300
2014-09-02,63.599998474121094,63.869998931884766,63.47999954223633,63.68000030517578,52.411865234375,3470600
2014-09-03,63.90999984741211,64.16000366210938,63.75,64.1500015258789,52.798709869384766,4701200
2014-09-04,64.12000274658203,64.37000274658203,64.0,64.22000122070312,52.8563117980957,5792000
2014-09-05,64.11000061035156,64.81999969482422,63.970001220703125,64.72000122070312,53.267845153808594,5457200
2014-09-08,64.62000274658203,65.25,64.58999633789062,65.0,53.498294830322266,4264100
2014-09-09,64.7300033569336,64.83000183105469,64.0999984741211,64.44000244140625,53.03738784790039,4745800
2014-09-10,64.83999633789062,64.95999908447266,64.33000183105469,64.77999877929688,53.31723403930664,3893000
2014-09-11,64.6500015258789,65.19000244140625,64.55999755859375,65.18000030517578,53.64644241333008,3577000
2014-09-12,65.25,65.54000091552734,65.0,65.2699966430664,53.72050476074219,5376800
2014-09-15,65.13999938964844,65.23999786376953,64.79000091552734,65.19000244140625,53.65468215942383,2720900
2014-09-16,65.25,65.91000366210938,64.9000015258789,65.80000305175781,54.156734466552734,2867100
2014-09-17,65.7699966430664,66.18000030517578,65.66000366210938,65.91000366210938,54.247291564941406,5096200
2014-09-18,66.08000183105469,66.66000366210938,66.04000091552734,66.58999633789062,54.806941986083984,4326900
2014-09-19,66.98999786376953,67.13999938964844,66.4000015258789,66.52999877929688,54.757564544677734,6504900
2014-09-22,66.31999969482422,66.36000061035156,65.75,66.08000183105469,54.38719177246094,3981700
2014-09-23,65.6500015258789,66.12000274658203,65.5,65.94999694824219,54.28019714355469,2718900
2014-09-24,66.31999969482422,66.55000305175781,66.08000183105469,66.19000244140625,54.47772979736328,3273600
2014-09-25,65.97000122070312,66.13999938964844,65.5,65.58000183105469,53.97565841674805,3122600
2014-09-26,65.80000305175781,65.80000305175781,64.98999786376953,65.4800033569336,53.893367767333984,2925400
2014-09-29,65.05999755859375,65.44999694824219,64.83000183105469,65.33999633789062,53.778114318847656,3520600
2014-09-30,65.43000030517578,65.56999969482422,64.83000183105469,64.8499984741211,53.37483215332031,4945700
2014-10-01,65.87999725341797,65.87999725341797,64.69999694824219,65.08000183105469,53.56413269042969,4246900
2014-10-02,65.08999633789062,65.1500015258789,64.37999725341797,64.83000183105469,53.3583869934082,4306900
2014-10-03,65.22000122070312,65.76000213623047,65.12000274658203,65.66999816894531,54.04973220825195,3609800
2014-10-06,65.93000030517578,65.97000122070312,65.38999938964844,65.62000274658203,54.008567810058594,3428800
2014-10-07,65.12999725341797,65.19000244140625,64.0999984741211,64.22000122070312,52.8563117980957,6157400
2014-10-08,63.849998474121094,65.26000213623047,63.400001525878906,65.23999786376953,53.69582748413086,3411200
2014-10-09,64.94000244140625,65.37999725341797,64.29000091552734,64.30000305175781,52.92216873168945,3632100
2014-10-10,64.0199966430664,65.11000061035156,63.83000183105469,64.1500015258789,52.798709869384766,3281200
2014-10-13,64.05999755859375,64.5199966430664,63.22999954223633,63.279998779296875,52.0826416015625,4030300
2014-10-14,63.75,63.939998626708984,62.77000045776367,63.13999938964844,51.96741485595703,4432900
2014-10-15,61.90999984741211,63.13999938964844,60.58000183105469,62.869998931884766,51.74518966674805,6814100
2014-10-16,62.02000045776367,62.54999923706055,61.099998474121094,61.900001525878906,50.94683074951172,5488400
2014-10-17,62.45000076293945,62.810001373291016,61.900001525878906,62.58000183105469,51.50651550292969,5329400
2014-10-20,62.630001068115234,63.099998474121094,62.400001525878906,63.099998474121094,51.93449020385742,2900700
2014-10-21,63.40999984741211,64.75,63.40999984741211,64.68000030517578,53.234920501708984,3478200
2014-10-22,64.58999633789062,65.30000305175781,64.58000183105469,64.68000030517578,53.234920501708984,4294500
2014-10-23,64.2699966430664,65.19999694824219,63.779998779296875,64.3499984741211,52.96331787109375,6343000
2014-10-24,64.58000183105469,66.23999786376953,64.4000015258789,66.05000305175781,54.362491607666016,4784700
2014-10-27,65.94000244140625,66.62000274658203,65.79000091552734,66.19999694824219,54.48594665527344,4112500
2014-10-28,66.0,66.0999984741211,63.7400016784668,64.83000183105469,53.3583869934082,8981000
2014-10-29,65.0,65.97000122070312,64.77999877929688,65.48999786376953,53.90159225463867,6196800
2014-10-30,65.4000015258789,66.9800033569336,65.30999755859375,66.80000305175781,54.97977828979492,4134900
2014-10-31,67.30000305175781,67.43000030517578,65.91000366210938,66.33000183105469,54.59295654296875,4471900
2014-11-03,66.05000305175781,66.66000366210938,66.02999877929688,66.54000091552734,54.76580047607422,3465400
2014-11-04,66.87999725341797,67.2300033569336,66.44999694824219,67.16999816894531,55.2843132019043,4057800
2014-11-05,67.41999816894531,67.61000061035156,66.76000213623047,66.98999786376953,55.136165618896484,3073900
2014-11-06,67.02999877929688,67.2300033569336,66.6500015258789,66.95999908447266,55.11146926879883,3091800
2014-11-07,66.81999969482422,66.93000030517578,66.25,66.5999984741211,54.815155029296875,3796800
2014-11-10,66.81999969482422,68.41999816894531,66.41999816894531,68.3499984741211,56.25551223754883,4438100
2014-11-11,68.3499984741211,68.66999816894531,67.80999755859375,67.8499984741211,55.84398651123047,5282300
2014-11-12,67.3499984741211,67.8499984741211,67.0199966430664,67.4000015258789,55.877140045166016,4499400
2014-11-13,67.68000030517578,68.16000366210938,67.41000366210938,67.68000030517578,56.10927963256836,3292700
2014-11-14,67.68000030517578,67.72000122070312,67.12000274658203,67.33000183105469,55.81911849975586,2333300
2014-11-17,67.06999969482422,67.3499984741211,66.94000244140625,67.29000091552734,55.78594970703125,3309300
2014-11-18,67.19000244140625,68.0,67.01000213623047,67.77999877929688,56.192203521728516,3705400
2014-11-19,67.66000366210938,67.66000366210938,66.91000366210938,67.20999908447266,55.719627380371094,3126000
2014-11-20,66.95999908447266,67.08000183105469,66.55999755859375,66.80000305175781,55.37971878051758,2467600
2014-11-21,67.44999694824219,67.5,67.02999877929688,67.36000061035156,55.84397506713867,5892000
2014-11-24,67.61000061035156,67.66999816894531,66.8499984741211,66.93000030517578,55.48749923706055,4574100
2014-11-25,66.86000061035156,67.22000122070312,66.75,66.8499984741211,55.42118453979492,4380000
2014-11-26,67.02999877929688,67.38999938964844,66.88999938964844,67.31999969482422,55.810821533203125,2372900
2014-11-28,67.7300033569336,68.55000305175781,67.5999984741211,68.12000274658203,56.474063873291016,2237800
2014-12-01,67.97000122070312,68.7699966430664,67.5999984741211,68.51000213623047,56.79738235473633,4669500
