Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,101.54000091552734,102.26000213623047,101.01000213623047,102.16999816894531,77.7081069946289,5845400
2014-06-03,101.91000366210938,102.5999984741211,101.83999633789062,102.45999908447266,77.92868041992188,6681300
2014-06-04,102.2300033569336,102.70999908447266,101.94000244140625,102.68000030517578,78.09600830078125,5608600
2014-06-05,102.77999877929688,103.36000061035156,102.41999816894531,103.22000122070312,78.50672912597656,4730900
2014-06-06,103.25,103.33000183105469,102.83999633789062,103.18000030517578,78.47631072998047,4624000
2014-06-09,103.06999969482422,103.2300033569336,102.68000030517578,103.22000122070312,78.50672912597656,3748800
2014-06-10,103.47000122070312,104.12000274658203,102.7699966430664,104.0999984741211,79.17604064941406,5792100
2014-06-11,103.80999755859375,104.1500015258789,103.12999725341797,103.31999969482422,78.58279418945312,5960500
2014-06-12,103.18000030517578,103.20999908447266,102.51000213623047,102.52999877929688,77.98193359375,5930700
2014-06-13,102.51000213623047,102.6500015258789,102.16999816894531,102.52999877929688,77.98193359375,4301600
2014-06-16,102.5199966430664,102.88999938964844,101.83999633789062,102.44999694824219,77.92108917236328,5645500
2014-06-17,102.12999725341797,102.19999694824219,101.37999725341797,101.93000030517578,77.52558898925781,4834600
2014-06-18,101.91000366210938,102.83000183105469,101.86000061035156,102.80999755859375,78.19490814208984,5445000
2014-06-19,102.93000030517578,103.87000274658203,102.80999755859375,103.80999755859375,78.95545196533203,5481500
2014-06-20,104.37000274658203,105.4800033569336,104.06999969482422,105.2699966430664,80.06590270996094,12459700
2014-06-23,104.91000366210938,105.12000274658203,104.44000244140625,104.75,79.67040252685547,6063200
2014-06-24,104.62999725341797,105.2300033569336,104.55000305175781,104.58999633789062,79.54869079589844,5915000
2014-06-25,104.2300033569336,105.87000274658203,104.2300033569336,105.76000213623047,80.43859100341797,6411100
2014-06-26,105.83999633789062,105.97000122070312,105.02999877929688,105.6500015258789,80.35494995117188,5106900
2014-06-27,105.47000122070312,105.58999633789062,104.44999694824219,104.98999786376953,79.85295104980469,6463000
2014-06-30,105.62000274658203,106.0,104.5199966430664,104.62000274658203,79.571533203125,6877800
2014-07-01,105.1500015258789,106.0,104.98999786376953,105.87000274658203,80.52226257324219,5129200
2014-07-02,105.69999694824219,105.97000122070312,105.30000305175781,105.86000061035156,80.5146255493164,3764900
2014-07-03,105.87000274658203,106.25,105.11000061035156,105.41999816894531,80.17998504638672,4199100
2014-07-07,105.41999816894531,106.73999786376953,105.2699966430664,106.47000122070312,80.97859954833984,7014900
2014-07-08,106.20999908447266,106.25,105.5199966430664,105.72000122070312,80.40818786621094,6268400
2014-07-09,106.0,106.20999908447266,105.72000122070312,106.04000091552734,80.65157318115234,5720900
2014-07-10,105.08000183105469,106.0,104.5199966430664,105.80000305175781,80.46903991699219,4955100
2014-07-11,105.83999633789062,106.01000213623047,104.86000061035156,105.0999984741211,79.93659210205078,5461000
2014-07-14,105.37999725341797,105.48999786376953,105.11000061035156,105.37999725341797,80.14958190917969,7784800
2014-07-15,105.2300033569336,105.47000122070312,102.7699966430664,103.27999877929688,78.55236053466797,14219700
2014-07-16,103.52999877929688,103.66999816894531,101.94999694824219,102.22000122070312,77.74613952636719,11946800
2014-07-17,101.9000015258789,102.0999984741211,100.26000213623047,100.37000274658203,76.33906555175781,11218900
2014-07-18,100.66999816894531,101.95999908447266,100.37000274658203,101.80000305175781,77.42668914794922,8408400
2014-07-21,101.44000244140625,101.58000183105469,101.0199966430664,101.2699966430664,77.02359008789062,6379900
2014-07-22,101.91000366210938,102.54000091552734,101.77999877929688,102.47000122070312,77.93630981445312,6554100
2014-07-23,102.80000305175781,102.93000030517578,101.87999725341797,102.19000244140625,77.72332000732422,4815300
2014-07-24,102.33999633789062,102.7300033569336,102.0199966430664,102.19999694824219,77.7309341430664,5177200
2014-07-25,102.2699966430664,102.4000015258789,101.80000305175781,102.11000061035156,77.6624755859375,3951500
2014-07-28,101.88999938964844,102.4000015258789,101.66000366210938,102.11000061035156,77.6624755859375,4634800
2014-07-29,102.44999694824219,102.51000213623047,101.69000244140625,101.95999908447266,77.54839324951172,6053900
2014-07-30,102.2699966430664,102.8499984741211,101.80999755859375,102.30000305175781,77.8069839477539,5994800
2014-07-31,101.7699966430664,101.83999633789062,100.05000305175781,100.08999633789062,76.12613677978516,9141500
2014-08-01,99.76000213623047,100.41000366210938,98.80000305175781,99.9000015258789,75.98161315917969,8610700
2014-08-04,99.98999786376953,100.37999725341797,99.31999969482422,100.16000366210938,76.17935943603516,6790800
2014-08-05,99.83000183105469,100.23999786376953,99.55000305175781,99.81999969482422,75.9207534790039,6230900
2014-08-06,99.66999816894531,100.83000183105469,99.5999984741211,100.70999908447266,76.59767150878906,7412100
2014-08-07,101.08999633789062,101.19000244140625,99.58000183105469,99.93000030517578,76.0044174194336,7417800
2014-08-08,100.20999908447266,101.1500015258789,99.7699966430664,101.08000183105469,76.87909698486328,5618400
2014-08-11,101.62000274658203,101.77999877929688,101.01000213623047,101.16000366210938,76.93994903564453,5703000
2014-08-12,101.0,101.22000122070312,100.30999755859375,100.62999725341797,76.53683471679688,4577700
2014-08-13,101.1500015258789,101.94999694824219,101.1500015258789,101.73999786376953,77.38107299804688,4563700
2014-08-14,101.88999938964844,102.05000305175781,101.5,102.0199966430664,77.59403228759766,5239400
2014-08-15,102.20999908447266,102.44000244140625,100.80000305175781,101.16999816894531,76.94754791259766,6986000
2014-08-18,101.91999816894531,102.72000122070312,101.75,102.69999694824219,78.11121368408203,5979500
2014-08-19,102.7300033569336,102.95999908447266,102.0199966430664,102.95999908447266,78.30897521972656,5670000
