Date,Open,High,Low,Close,Adj Close,Volume
2014-06-02,24.287500381469727,24.4424991607666,24.157499313354492,24.295000076293945,18.789350509643555,5818000
2014-06-03,24.292499542236328,24.40999984741211,24.21500015258789,24.290000915527344,18.785490036010742,8154000
2014-06-04,24.252500534057617,24.354999542236328,24.149999618530273,24.329999923706055,18.816423416137695,5860800
2014-06-05,24.31999969482422,24.530000686645508,24.287500381469727,24.4424991607666,18.90343475341797,4712000
2014-06-06,24.517499923706055,24.642499923706055,24.329999923706055,24.360000610351562,18.839624404907227,4672000
2014-06-09,24.270000457763672,24.344999313354492,23.997499465942383,24.094999313354492,18.634679794311523,7072400
2014-06-10,24.010000228881836,24.127500534057617,23.905000686645508,23.94499969482422,18.5186710357666,5416000
2014-06-11,23.920000076293945,23.969999313354492,23.547500610351562,23.725000381469727,18.348522186279297,8631200
2014-06-12,23.725000381469727,24.014999389648438,23.56999969482422,23.905000686645508,18.48773765563965,10333200
2014-06-13,23.90999984741211,24.297500610351562,23.762500762939453,24.19499969482422,18.712017059326172,9082000
2014-06-16,24.239999771118164,24.5575008392334,24.125,24.290000915527344,18.785490036010742,8978000
2014-06-17,24.1200008392334,24.485000610351562,24.107500076293945,24.4375,18.899566650390625,10716000
2014-06-18,24.440000534057617,24.9325008392334,24.424999237060547,24.922500610351562,19.27465057373047,11128800
2014-06-19,24.987499237060547,25.200000762939453,24.8174991607666,25.040000915527344,19.365528106689453,14156800
2014-06-20,25.125,25.125,24.9375,24.997499465942383,19.332658767700195,14815200
2014-06-23,25.02750015258789,25.0575008392334,24.764999389648438,24.907499313354492,19.263050079345703,7590000
2014-06-24,24.940000534057617,25.274999618530273,24.875,25.1825008392334,19.475736618041992,9926800
2014-06-25,25.112499237060547,25.469999313354492,25.0674991607666,25.4375,19.672945022583008,10850400
2014-06-26,25.36750030517578,25.420000076293945,25.197500228881836,25.350000381469727,19.605270385742188,7843200
2014-06-27,25.397499084472656,25.552499771118164,25.3125,25.399999618530273,19.64394187927246,12988400
2014-06-30,25.372499465942383,25.627500534057617,25.209999084472656,25.6200008392334,19.814085006713867,13100400
2014-07-01,25.610000610351562,25.614999771118164,25.327499389648438,25.362499237060547,19.614946365356445,10018400
2014-07-02,25.282499313354492,25.360000610351562,24.857500076293945,24.924999237060547,19.276578903198242,11482800
2014-07-03,24.887500762939453,24.887500762939453,24.309999465942383,24.55500030517578,18.990434646606445,5822800
2014-07-07,24.517499923706055,24.747499465942383,24.517499923706055,24.6200008392334,19.04070472717285,7442800
2014-07-08,24.565000534057617,24.84749984741211,24.52750015258789,24.725000381469727,19.121910095214844,9006800
2014-07-09,24.6924991607666,24.8174991607666,24.577499389648438,24.707500457763672,19.108375549316406,6863200
2014-07-10,24.65250015258789,24.9325008392334,24.645000457763672,24.84749984741211,19.21665382385254,6121600
2014-07-11,24.84000015258789,24.905000686645508,24.674999237060547,24.74250030517578,19.13545036315918,4872800
